SchoolDepartment,CourseTitle,Email,RequiredSkill,Professors,GainedSkill,strartingOrAsgnmtDate,Hour,description,department_code,created_date,phone_number,email,Cluster
5,918,1,20,7,401,213,431,11,2,8,2123731667078,19,0
23,1715,1,116,7,401,213,433,25,1,5,2121135897138,23,3
5,788,1,20,7,198,214,430,11,2,8,2123731667078,19,0
5,1786,1,20,7,401,214,431,11,2,8,2123731667078,19,0
5,1463,1,20,7,3,214,435,11,2,8,2123731667078,19,0
5,1127,1,20,7,401,214,436,11,2,8,2123731667078,19,0
5,181,1,20,7,401,214,438,11,2,8,2123731667078,19,0
5,1266,1,20,7,401,214,439,11,2,8,2123731667078,19,0
0,890,1,80,7,137,214,440,5,3,23,2124593511982,14,0
5,1810,1,20,7,401,214,449,11,2,8,2123731667078,19,0
5,919,1,20,7,401,214,450,11,2,8,2123731667078,19,0
18,251,1,95,7,287,214,453,12,17,4,2123802727995,12,0
5,1543,1,20,7,401,214,454,11,2,8,2123731667078,19,0
5,1331,1,20,7,401,214,455,11,2,8,2123731667078,19,0
5,898,1,20,7,401,214,456,11,2,8,2123731667078,19,0
23,873,1,78,7,287,214,458,25,1,5,2121135897138,23,3
0,456,1,135,7,348,214,459,5,3,23,2124593511982,14,0
14,867,1,80,7,135,214,460,8,16,25,2128451626108,20,1
22,239,1,130,7,144,214,462,22,8,0,2124417252010,13,0
6,353,1,80,7,139,214,466,7,4,2,2127308767779,6,2
24,395,1,80,7,412,214,467,18,11,15,2122146311357,4,3
24,1037,1,80,7,121,214,468,18,11,15,2122146311357,4,3
23,995,1,20,7,401,214,473,25,1,5,2121135897138,23,3
20,629,1,95,7,287,215,1,21,6,13,2126354892880,9,2
24,638,1,141,7,428,215,397,18,11,15,2122146311357,4,3
24,840,1,95,7,287,217,536,18,11,15,2122146311357,4,3
24,216,1,95,7,287,219,514,18,11,15,2122146311357,4,3
15,59,1,116,7,291,219,519,17,10,20,2123785471084,8,0
0,609,1,76,7,73,557,77,5,3,23,2124593511982,14,0
11,872,3,130,10,412,2,536,10,7,16,2129561774359,3,1
11,870,3,130,10,401,2,543,10,7,16,2129561774359,3,1
8,1575,3,57,10,405,2,549,24,15,12,2128519988424,15,1
22,755,3,80,10,235,2,553,22,8,0,2124417252010,13,0
24,1033,3,57,10,102,2,560,18,11,15,2122146311357,4,3
22,146,3,80,10,142,2,571,22,8,0,2124417252010,13,0
21,1519,3,80,10,141,2,587,9,18,11,2126527684948,2,2
11,426,3,80,10,408,4,359,10,7,16,2129561774359,3,1
5,627,3,80,10,128,4,437,11,2,8,2123731667078,19,0
24,2,3,57,10,102,4,448,18,11,15,2122146311357,4,3
6,1782,3,141,10,372,4,456,7,4,2,2127308767779,6,2
6,1188,3,57,10,102,4,459,7,4,2,2127308767779,6,2
6,354,3,80,10,126,4,468,7,4,2,2127308767779,6,2
22,966,3,80,10,164,4,472,22,8,0,2124417252010,13,0
11,871,3,130,10,188,4,480,10,7,16,2129561774359,3,1
6,632,3,130,10,7,4,544,7,4,2,2127308767779,6,2
17,1255,3,80,10,388,5,588,4,0,21,2126442882953,25,2
24,1542,3,57,10,102,6,53,18,11,15,2122146311357,4,3
24,398,3,80,10,119,6,403,18,11,15,2122146311357,4,3
10,11,3,57,10,179,8,286,15,5,10,2125785710374,18,2
24,470,3,57,10,381,9,448,18,11,15,2122146311357,4,3
10,711,3,57,10,157,9,497,15,5,10,2125785710374,18,2
10,1286,3,94,10,8,10,378,15,5,10,2125785710374,18,2
6,565,3,94,10,5,11,328,7,4,2,2127308767779,6,2
6,1187,3,57,10,102,11,542,7,4,2,2127308767779,6,2
14,472,3,57,10,102,13,582,8,16,25,2128451626108,20,1
20,1722,3,80,10,122,14,515,21,6,13,2126354892880,9,2
16,1624,3,57,10,381,14,519,2,14,7,2124397731802,24,0
5,572,3,130,10,144,16,371,11,2,8,2123731667078,19,0
8,433,3,57,10,102,16,373,24,15,12,2128519988424,15,1
6,253,3,80,10,164,17,532,7,4,2,2127308767779,6,2
24,1510,3,57,10,109,18,336,18,11,15,2122146311357,4,3
22,1424,3,57,10,98,18,356,22,8,0,2124417252010,13,0
22,751,3,80,10,161,19,146,22,8,0,2124417252010,13,0
0,817,3,57,10,157,20,651,5,3,23,2124593511982,14,0
2,1396,3,57,10,179,20,653,6,12,18,2122556657236,7,3
6,1762,3,57,10,116,21,27,7,4,2,2127308767779,6,2
24,157,3,80,10,121,22,25,18,11,15,2122146311357,4,3
16,738,3,80,10,158,22,28,2,14,7,2124397731802,24,0
0,1555,3,57,10,102,22,30,5,3,23,2124593511982,14,0
10,762,3,57,10,102,22,378,15,5,10,2125785710374,18,2
24,993,3,57,10,154,22,539,18,11,15,2122146311357,4,3
6,1628,3,80,10,190,23,358,7,4,2,2127308767779,6,2
22,1285,3,80,10,140,23,364,22,8,0,2124417252010,13,0
22,1650,3,80,10,140,23,368,22,8,0,2124417252010,13,0
6,676,3,80,10,163,25,335,7,4,2,2127308767779,6,2
10,611,3,57,10,105,26,2,15,5,10,2125785710374,18,2
8,1078,3,57,10,109,27,490,24,15,12,2128519988424,15,1
16,1237,3,57,10,102,28,19,2,14,7,2124397731802,24,0
16,1599,3,57,10,157,28,21,2,14,7,2124397731802,24,0
24,1368,3,57,10,102,31,251,18,11,15,2122146311357,4,3
22,128,3,80,10,138,31,454,22,8,0,2124417252010,13,0
17,1222,3,80,10,182,31,532,4,0,21,2126442882953,25,2
10,1527,3,57,10,14,31,602,15,5,10,2125785710374,18,2
10,1528,3,57,10,10,31,604,15,5,10,2125785710374,18,2
6,812,3,80,10,247,32,383,7,4,2,2127308767779,6,2
22,1848,3,80,10,415,33,245,22,8,0,2124417252010,13,0
24,471,3,57,10,105,33,552,18,11,15,2122146311357,4,3
18,757,3,57,10,407,35,283,12,17,4,2123802727995,12,0
22,1492,3,80,10,125,36,541,22,8,0,2124417252010,13,0
24,1513,3,57,10,102,36,560,18,11,15,2122146311357,4,3
8,437,3,57,10,157,37,85,24,15,12,2128519988424,15,1
24,596,3,57,10,98,38,422,18,11,15,2122146311357,4,3
16,1325,3,57,10,157,39,371,2,14,7,2124397731802,24,0
21,1518,3,141,10,385,40,290,9,18,11,2126527684948,2,2
24,643,3,80,10,122,40,312,18,11,15,2122146311357,4,3
2,901,3,80,10,182,40,556,6,12,18,2122556657236,7,3
0,1640,3,57,10,406,42,315,5,3,23,2124593511982,14,0
17,593,3,80,10,119,42,443,4,0,21,2126442882953,25,2
24,1036,3,80,10,132,43,211,18,11,15,2122146311357,4,3
24,1203,3,80,10,132,43,454,18,11,15,2122146311357,4,3
8,302,3,57,10,98,44,606,24,15,12,2128519988424,15,1
10,836,3,57,10,157,45,324,15,5,10,2125785710374,18,2
2,369,3,57,10,157,45,325,6,12,18,2122556657236,7,3
24,234,3,57,10,102,46,321,18,11,15,2122146311357,4,3
6,1596,3,57,10,102,46,402,7,4,2,2127308767779,6,2
16,722,3,80,10,165,47,278,2,14,7,2124397731802,24,0
24,400,3,80,10,251,47,281,18,11,15,2122146311357,4,3
24,1455,3,80,10,132,48,285,18,11,15,2122146311357,4,3
22,1849,3,80,10,190,49,255,22,8,0,2124417252010,13,0
22,1851,3,80,10,187,49,256,22,8,0,2124417252010,13,0
6,981,3,57,10,157,49,267,7,4,2,2127308767779,6,2
8,432,3,57,10,154,49,539,24,15,12,2128519988424,15,1
8,304,3,57,10,157,50,599,24,15,12,2128519988424,15,1
24,230,3,57,10,102,51,309,18,11,15,2122146311357,4,3
24,17,3,80,10,132,51,383,18,11,15,2122146311357,4,3
5,600,3,57,10,157,52,374,11,2,8,2123731667078,19,0
14,948,3,80,10,158,53,104,8,16,25,2128451626108,20,1
24,233,3,57,10,109,53,472,18,11,15,2122146311357,4,3
24,1324,3,80,10,132,54,247,18,11,15,2122146311357,4,3
24,158,3,80,10,134,54,248,18,11,15,2122146311357,4,3
5,636,3,130,10,8,54,258,11,2,8,2123731667078,19,0
5,414,3,80,10,132,54,329,11,2,8,2123731667078,19,0
6,653,3,57,10,157,55,520,7,4,2,2127308767779,6,2
17,326,3,80,10,160,56,217,4,0,21,2126442882953,25,2
24,1326,3,80,10,134,56,219,18,11,15,2122146311357,4,3
17,187,3,80,10,160,57,544,4,0,21,2126442882953,25,2
5,639,3,80,10,132,57,546,11,2,8,2123731667078,19,0
24,120,3,80,10,132,58,298,18,11,15,2122146311357,4,3
24,379,3,130,10,174,58,368,18,11,15,2122146311357,4,3
24,380,3,130,10,174,58,371,18,11,15,2122146311357,4,3
24,381,3,130,10,174,58,373,18,11,15,2122146311357,4,3
24,382,3,130,10,174,58,374,18,11,15,2122146311357,4,3
24,383,3,130,10,174,58,376,18,11,15,2122146311357,4,3
24,384,3,130,10,174,58,377,18,11,15,2122146311357,4,3
8,1456,3,57,10,157,58,599,24,15,12,2128519988424,15,1
0,1745,3,57,10,157,58,611,5,3,23,2124593511982,14,0
8,411,3,57,10,157,59,601,24,15,12,2128519988424,15,1
5,166,3,80,10,182,60,508,11,2,8,2123731667078,19,0
0,1261,3,141,10,109,60,649,5,3,23,2124593511982,14,0
16,732,3,80,10,158,61,494,2,14,7,2124397731802,24,0
24,1491,3,80,10,158,62,349,18,11,15,2122146311357,4,3
8,776,3,57,10,102,64,634,24,15,12,2128519988424,15,1
8,1077,3,57,10,157,65,215,24,15,12,2128519988424,15,1
16,724,3,80,10,158,65,274,2,14,7,2124397731802,24,0
5,571,3,130,10,424,66,557,11,2,8,2123731667078,19,0
24,1651,3,80,10,119,67,350,18,11,15,2122146311357,4,3
10,228,3,57,10,157,67,431,15,5,10,2125785710374,18,2
24,1451,3,57,10,102,68,288,18,11,15,2122146311357,4,3
6,648,3,57,10,102,68,296,7,4,2,2127308767779,6,2
24,385,3,130,10,174,68,601,18,11,15,2122146311357,4,3
24,1453,3,57,10,157,70,256,18,11,15,2122146311357,4,3
23,649,3,57,10,112,71,440,25,1,5,2121135897138,23,3
16,486,3,57,10,157,72,3,2,14,7,2124397731802,24,0
12,310,3,57,10,152,72,11,16,13,14,2129179768024,10,1
24,1245,3,80,10,119,72,652,18,11,15,2122146311357,4,3
18,1420,3,57,10,157,73,354,12,17,4,2123802727995,12,0
24,1490,3,80,10,119,74,441,18,11,15,2122146311357,4,3
18,1390,3,57,10,102,75,411,12,17,4,2123802727995,12,0
8,1433,3,57,10,157,75,413,24,15,12,2128519988424,15,1
24,699,3,80,10,132,75,633,18,11,15,2122146311357,4,3
24,645,3,57,10,157,75,634,18,11,15,2122146311357,4,3
6,1355,3,57,10,157,75,635,7,4,2,2127308767779,6,2
24,1731,3,57,10,157,76,492,18,11,15,2122146311357,4,3
24,1839,3,80,10,132,76,615,18,11,15,2122146311357,4,3
24,1429,3,57,10,157,77,232,18,11,15,2122146311357,4,3
24,1194,3,57,10,102,77,254,18,11,15,2122146311357,4,3
24,1837,3,80,10,383,77,256,18,11,15,2122146311357,4,3
24,1407,3,57,10,109,77,409,18,11,15,2122146311357,4,3
24,1571,3,80,10,132,78,271,18,11,15,2122146311357,4,3
8,1858,3,57,10,179,78,505,24,15,12,2128519988424,15,1
16,1733,3,57,10,179,78,513,2,14,7,2124397731802,24,0
24,1121,3,80,10,132,79,461,18,11,15,2122146311357,4,3
24,231,3,57,10,179,80,367,18,11,15,2122146311357,4,3
12,309,3,57,10,50,81,285,16,13,14,2129179768024,10,1
24,889,3,57,10,385,81,599,18,11,15,2122146311357,4,3
12,1643,3,57,10,50,82,234,16,13,14,2129179768024,10,1
12,202,3,57,10,76,83,608,16,13,14,2129179768024,10,1
24,1836,3,80,10,383,84,285,18,11,15,2122146311357,4,3
24,1395,3,57,10,179,84,435,18,11,15,2122146311357,4,3
5,1278,3,57,10,144,85,517,11,2,8,2123731667078,19,0
0,818,3,130,10,8,86,319,5,3,23,2124593511982,14,0
16,1667,3,57,10,179,86,321,2,14,7,2124397731802,24,0
10,22,3,46,10,66,86,323,15,5,10,2125785710374,18,2
24,1402,3,57,10,179,87,524,18,11,15,2122146311357,4,3
5,1240,3,80,10,158,88,312,11,2,8,2123731667078,19,0
16,719,3,80,10,158,88,313,2,14,7,2124397731802,24,0
17,592,3,80,10,119,88,314,4,0,21,2126442882953,25,2
17,187,3,80,10,158,88,316,4,0,21,2126442882953,25,2
3,1232,3,80,10,158,88,317,0,23,24,2128412205617,22,1
8,1400,3,57,10,179,89,320,24,15,12,2128519988424,15,1
5,574,3,130,10,144,90,362,11,2,8,2123731667078,19,0
8,1719,3,57,10,144,91,414,24,15,12,2128519988424,15,1
2,1195,3,57,10,179,92,296,6,12,18,2122556657236,7,3
6,771,3,80,10,411,93,358,7,4,2,2127308767779,6,2
24,1450,3,57,10,179,94,335,18,11,15,2122146311357,4,3
20,1788,3,80,10,182,94,345,21,6,13,2126354892880,9,2
6,1418,3,57,10,179,94,373,7,4,2,2127308767779,6,2
6,652,3,57,10,179,94,618,7,4,2,2127308767779,6,2
24,1427,3,57,10,179,95,494,18,11,15,2122146311357,4,3
0,610,3,57,10,79,95,496,5,3,23,2124593511982,14,0
16,728,3,80,10,158,96,440,2,14,7,2124397731802,24,0
23,1772,3,57,10,428,96,557,25,1,5,2121135897138,23,3
10,1116,3,57,10,179,97,595,15,5,10,2125785710374,18,2
24,1789,3,80,10,119,98,282,18,11,15,2122146311357,4,3
8,1858,3,57,10,144,98,562,24,15,12,2128519988424,15,1
24,1439,3,57,10,179,99,515,18,11,15,2122146311357,4,3
0,1825,3,57,10,428,99,518,5,3,23,2124593511982,14,0
0,15,3,94,10,8,99,527,5,3,23,2124593511982,14,0
0,561,3,141,10,23,99,532,5,3,23,2124593511982,14,0
10,1437,3,57,10,179,100,364,15,5,10,2125785710374,18,2
6,362,3,80,10,122,100,368,7,4,2,2127308767779,6,2
18,1416,3,57,10,144,101,392,12,17,4,2123802727995,12,0
24,1818,3,57,10,179,102,583,18,11,15,2122146311357,4,3
6,1189,3,57,10,179,103,530,7,4,2,2127308767779,6,2
16,623,3,57,10,46,103,539,2,14,7,2124397731802,24,0
16,371,3,57,10,23,103,540,2,14,7,2124397731802,24,0
16,485,3,57,10,46,103,542,2,14,7,2124397731802,24,0
0,1347,3,57,10,428,104,450,5,3,23,2124593511982,14,0
0,1644,3,141,10,71,104,452,5,3,23,2124593511982,14,0
10,26,3,57,10,179,105,350,15,5,10,2125785710374,18,2
6,1169,3,130,10,8,106,623,7,4,2,2127308767779,6,2
24,1815,3,57,10,179,107,462,18,11,15,2122146311357,4,3
17,766,3,80,10,71,108,474,4,0,21,2126442882953,25,2
24,399,3,80,10,372,110,470,18,11,15,2122146311357,4,3
16,1044,3,57,10,180,110,527,2,14,7,2124397731802,24,0
8,642,3,57,10,179,111,276,24,15,12,2128519988424,15,1
24,226,3,80,10,179,112,217,18,11,15,2122146311357,4,3
8,305,3,57,10,144,113,572,24,15,12,2128519988424,15,1
4,1605,3,80,10,134,114,320,13,20,17,2129168959696,16,1
0,849,3,57,10,179,114,468,5,3,23,2124593511982,14,0
16,1669,3,57,10,179,114,543,2,14,7,2124397731802,24,0
2,1417,3,57,10,179,115,284,6,12,18,2122556657236,7,3
24,1364,3,80,10,179,115,631,18,11,15,2122146311357,4,3
17,767,3,57,10,179,116,424,4,0,21,2126442882953,25,2
22,1081,3,57,10,179,117,615,22,8,0,2124417252010,13,0
22,1771,3,57,10,8,118,631,22,8,0,2124417252010,13,0
6,803,3,80,10,186,119,343,7,4,2,2127308767779,6,2
22,467,3,80,10,179,119,346,22,8,0,2124417252010,13,0
10,816,3,57,10,8,120,19,15,5,10,2125785710374,18,2
16,736,3,80,10,144,120,443,2,14,7,2124397731802,24,0
6,323,3,57,10,430,121,637,7,4,2,2127308767779,6,2
10,223,3,57,10,8,122,293,15,5,10,2125785710374,18,2
24,1406,3,57,10,144,122,522,18,11,15,2122146311357,4,3
2,495,3,99,10,302,123,655,6,12,18,2122556657236,7,3
2,493,3,80,10,164,123,656,6,12,18,2122556657236,7,3
24,1438,3,57,10,179,124,610,18,11,15,2122146311357,4,3
6,248,3,80,10,189,124,663,7,4,2,2127308767779,6,2
5,1657,3,57,10,71,125,366,11,2,8,2123731667078,19,0
14,706,3,80,10,137,125,368,8,16,25,2128451626108,20,1
21,1069,3,57,10,144,125,604,9,18,11,2126527684948,2,2
8,665,3,57,10,179,126,482,24,15,12,2128519988424,15,1
11,175,3,57,10,46,126,495,10,7,16,2129561774359,3,1
17,1011,3,80,10,144,126,573,4,0,21,2126442882953,25,2
10,1096,3,57,10,179,127,337,15,5,10,2125785710374,18,2
16,730,3,80,10,158,127,390,2,14,7,2124397731802,24,0
6,1761,3,57,10,401,128,372,7,4,2,2127308767779,6,2
10,1436,3,57,10,179,129,305,15,5,10,2125785710374,18,2
10,1426,3,57,10,179,130,28,15,5,10,2125785710374,18,2
24,1415,3,57,10,179,130,298,18,11,15,2122146311357,4,3
6,1419,3,57,10,179,130,543,7,4,2,2127308767779,6,2
16,725,3,80,10,121,131,22,2,14,7,2124397731802,24,0
16,737,3,80,10,121,131,24,2,14,7,2124397731802,24,0
24,1817,3,57,10,179,132,304,18,11,15,2122146311357,4,3
24,1399,3,57,10,179,133,13,18,11,15,2122146311357,4,3
24,1430,3,57,10,179,133,14,18,11,15,2122146311357,4,3
17,187,3,80,10,158,134,354,4,0,21,2126442882953,25,2
24,1410,3,57,10,179,134,355,18,11,15,2122146311357,4,3
18,998,3,57,10,179,135,471,12,17,4,2123802727995,12,0
10,227,3,57,10,179,135,473,15,5,10,2125785710374,18,2
22,126,3,57,10,396,136,109,22,8,0,2124417252010,13,0
24,777,3,57,10,385,136,282,18,11,15,2122146311357,4,3
10,1050,3,57,10,179,137,407,15,5,10,2125785710374,18,2
6,1356,3,57,10,179,138,546,7,4,2,2127308767779,6,2
16,787,3,57,10,180,138,547,2,14,7,2124397731802,24,0
24,270,3,57,10,180,139,208,18,11,15,2122146311357,4,3
2,1618,3,57,10,180,140,376,6,12,18,2122556657236,7,3
10,1371,3,57,10,147,141,297,15,5,10,2125785710374,18,2
5,578,3,130,10,8,142,356,11,2,8,2123731667078,19,0
16,1506,3,57,10,180,143,660,2,14,7,2124397731802,24,0
16,1045,3,57,10,4,143,661,2,14,7,2124397731802,24,0
16,1598,3,57,10,180,143,663,2,14,7,2124397731802,24,0
0,1380,3,57,10,179,144,261,5,3,23,2124593511982,14,0
6,1766,3,20,10,401,145,5,7,4,2,2127308767779,6,2
6,1765,3,20,10,401,145,6,7,4,2,2127308767779,6,2
6,1768,3,20,10,8,145,9,7,4,2,2127308767779,6,2
22,1773,3,57,10,144,147,42,22,8,0,2124417252010,13,0
10,709,3,57,10,179,148,360,15,5,10,2125785710374,18,2
10,16,3,57,10,179,149,521,15,5,10,2125785710374,18,2
3,403,3,141,10,386,149,571,0,23,24,2128412205617,22,1
10,712,3,57,10,180,150,67,15,5,10,2125785710374,18,2
10,463,3,57,10,179,150,188,15,5,10,2125785710374,18,2
24,599,3,57,10,179,150,309,18,11,15,2122146311357,4,3
15,1607,3,57,10,71,151,328,17,10,20,2123785471084,8,0
0,1208,3,57,10,179,151,330,5,3,23,2124593511982,14,0
24,470,3,57,10,179,152,324,18,11,15,2122146311357,4,3
24,1321,3,80,10,132,153,41,18,11,15,2122146311357,4,3
5,1281,3,130,10,23,153,404,11,2,8,2123731667078,19,0
10,359,3,57,10,179,154,297,15,5,10,2125785710374,18,2
16,491,3,57,10,180,154,303,2,14,7,2124397731802,24,0
0,848,3,57,10,144,155,283,5,3,23,2124593511982,14,0
24,647,3,57,10,179,156,224,18,11,15,2122146311357,4,3
24,1716,3,57,10,179,158,289,18,11,15,2122146311357,4,3
0,496,3,141,10,71,159,338,5,3,23,2124593511982,14,0
10,172,3,57,10,144,160,391,15,5,10,2125785710374,18,2
10,404,3,57,10,179,163,31,15,5,10,2125785710374,18,2
24,968,3,57,10,179,164,201,18,11,15,2122146311357,4,3
6,254,3,80,10,160,164,659,7,4,2,2127308767779,6,2
2,1394,3,57,10,46,169,557,6,12,18,2122556657236,7,3
6,1485,3,57,10,179,170,450,7,4,2,2127308767779,6,2
22,892,3,57,10,144,174,367,22,8,0,2124417252010,13,0
0,820,3,57,10,23,176,631,5,3,23,2124593511982,14,0
22,575,3,130,10,401,177,382,22,8,0,2124417252010,13,0
24,994,3,130,10,144,178,468,18,11,15,2122146311357,4,3
24,1747,3,130,10,179,178,471,18,11,15,2122146311357,4,3
24,973,3,57,10,147,179,533,18,11,15,2122146311357,4,3
24,154,3,80,10,119,180,330,18,11,15,2122146311357,4,3
24,1488,3,80,10,119,181,240,18,11,15,2122146311357,4,3
8,666,3,57,10,144,181,393,24,15,12,2128519988424,15,1
24,999,3,80,10,287,182,615,18,11,15,2122146311357,4,3
6,1597,3,57,10,179,183,356,7,4,2,2127308767779,6,2
10,1422,3,57,10,179,184,558,15,5,10,2125785710374,18,2
0,961,3,46,10,8,185,494,5,3,23,2124593511982,14,0
0,962,3,57,10,76,185,522,5,3,23,2124593511982,14,0
16,364,3,57,10,144,186,425,2,14,7,2124397731802,24,0
25,1256,3,80,10,132,186,486,23,19,6,2123563551514,5,0
0,614,3,57,10,430,186,518,5,3,23,2124593511982,14,0
0,164,3,141,10,372,191,586,5,3,23,2124593511982,14,0
0,256,3,57,10,385,193,356,5,3,23,2124593511982,14,0
14,800,3,57,10,179,194,421,8,16,25,2128451626108,20,1
0,1710,3,57,10,46,195,554,5,3,23,2124593511982,14,0
6,1553,3,80,10,182,195,630,7,4,2,2127308767779,6,2
17,1016,3,80,10,119,196,343,4,0,21,2126442882953,25,2
24,853,3,57,10,179,196,447,18,11,15,2122146311357,4,3
24,234,3,57,10,179,196,464,18,11,15,2122146311357,4,3
12,311,3,57,10,385,198,346,16,13,14,2129179768024,10,1
22,1773,3,57,10,179,199,384,22,8,0,2124417252010,13,0
16,735,3,80,10,144,200,428,2,14,7,2124397731802,24,0
24,1006,3,57,10,179,201,243,18,11,15,2122146311357,4,3
0,945,3,57,10,179,201,299,5,3,23,2124593511982,14,0
0,257,3,57,10,179,201,556,5,3,23,2124593511982,14,0
24,1254,3,57,10,180,202,202,18,11,15,2122146311357,4,3
20,1392,3,57,10,179,202,375,21,6,13,2126354892880,9,2
20,1421,3,57,10,179,204,478,21,6,13,2126354892880,9,2
0,956,3,57,10,180,204,480,5,3,23,2124593511982,14,0
24,941,3,80,10,179,205,371,18,11,15,2122146311357,4,3
24,1508,3,80,10,179,205,428,18,11,15,2122146311357,4,3
24,1357,3,57,10,375,205,446,18,11,15,2122146311357,4,3
0,1778,3,57,10,179,207,69,5,3,23,2124593511982,14,0
0,963,3,57,10,71,207,449,5,3,23,2124593511982,14,0
0,958,3,57,10,71,207,450,5,3,23,2124593511982,14,0
0,1698,3,57,10,375,208,303,5,3,23,2124593511982,14,0
0,1728,3,57,10,179,209,538,5,3,23,2124593511982,14,0
0,27,3,57,10,46,210,282,5,3,23,2124593511982,14,0
16,1784,3,57,10,180,210,565,2,14,7,2124397731802,24,0
8,1666,3,57,10,401,210,591,24,15,12,2128519988424,15,1
20,1431,3,57,10,179,210,638,21,6,13,2126354892880,9,2
6,650,3,57,10,385,212,464,7,4,2,2127308767779,6,2
17,187,3,80,10,144,213,247,4,0,21,2126442882953,25,2
12,153,3,57,10,71,213,499,16,13,14,2129179768024,10,1
5,604,3,57,10,180,213,501,11,2,8,2123731667078,19,0
24,235,3,57,10,147,214,311,18,11,15,2122146311357,4,3
9,1440,3,57,10,179,215,418,14,24,3,2122052768069,11,3
10,1409,3,57,10,179,215,478,15,5,10,2125785710374,18,2
0,960,3,57,10,180,215,590,5,3,23,2124593511982,14,0
24,142,3,57,10,179,215,591,18,11,15,2122146311357,4,3
4,1425,3,57,10,179,215,617,13,20,17,2129168959696,16,1
0,28,3,57,10,195,217,371,5,3,23,2124593511982,14,0
19,1231,3,80,10,408,217,641,20,25,1,2127467217007,21,2
8,303,3,80,10,179,218,537,24,15,12,2128519988424,15,1
24,119,3,80,10,119,219,254,18,11,15,2122146311357,4,3
6,1040,3,57,10,179,219,275,7,4,2,2127308767779,6,2
10,838,3,57,10,401,219,482,15,5,10,2125785710374,18,2
6,839,3,80,10,383,220,391,7,4,2,2127308767779,6,2
25,769,3,57,10,412,221,354,23,19,6,2123563551514,5,0
8,775,3,57,10,147,221,512,24,15,12,2128519988424,15,1
24,1629,3,57,10,179,222,442,18,11,15,2122146311357,4,3
22,1193,3,57,10,194,223,354,22,8,0,2124417252010,13,0
10,361,3,57,10,179,224,337,15,5,10,2125785710374,18,2
10,48,3,46,10,8,226,561,15,5,10,2125785710374,18,2
0,819,3,57,10,403,228,312,5,3,23,2124593511982,14,0
24,773,3,57,10,151,230,164,18,11,15,2122146311357,4,3
24,1058,3,80,10,119,230,268,18,11,15,2122146311357,4,3
24,1259,3,80,10,158,230,545,18,11,15,2122146311357,4,3
10,475,3,57,10,179,232,313,15,5,10,2125785710374,18,2
24,567,3,130,10,23,232,429,18,11,15,2122146311357,4,3
24,568,3,130,10,23,232,429,18,11,15,2122146311357,4,3
24,570,3,130,10,23,232,430,18,11,15,2122146311357,4,3
24,566,3,130,10,23,232,430,18,11,15,2122146311357,4,3
24,569,3,130,10,23,232,431,18,11,15,2122146311357,4,3
24,1454,3,80,10,119,233,349,18,11,15,2122146311357,4,3
10,1423,3,57,10,179,235,304,15,5,10,2125785710374,18,2
10,1401,3,57,10,179,235,307,15,5,10,2125785710374,18,2
12,312,3,57,10,180,235,318,16,13,14,2129179768024,10,1
24,64,3,80,10,119,235,382,18,11,15,2122146311357,4,3
24,754,3,57,10,23,235,523,18,11,15,2122146311357,4,3
24,232,3,57,10,179,236,222,18,11,15,2122146311357,4,3
10,236,3,57,10,179,236,395,15,5,10,2125785710374,18,2
9,1515,3,57,10,179,236,397,14,24,3,2122052768069,11,3
10,837,3,57,10,46,239,375,15,5,10,2125785710374,18,2
24,699,3,80,10,119,242,282,18,11,15,2122146311357,4,3
20,436,3,80,10,182,243,403,21,6,13,2126354892880,9,2
0,549,3,57,10,404,243,623,5,3,23,2124593511982,14,0
0,1689,3,141,10,375,243,624,5,3,23,2124593511982,14,0
17,360,3,80,10,121,247,330,4,0,21,2126442882953,25,2
17,592,3,80,10,119,247,331,4,0,21,2126442882953,25,2
0,1065,3,57,10,144,247,507,5,3,23,2124593511982,14,0
24,1838,3,80,10,119,247,557,18,11,15,2122146311357,4,3
24,644,3,80,10,119,248,329,18,11,15,2122146311357,4,3
24,1249,3,57,10,8,248,482,18,11,15,2122146311357,4,3
12,944,3,57,10,78,249,213,16,13,14,2129179768024,10,1
0,1613,3,57,10,179,249,409,5,3,23,2124593511982,14,0
6,1412,3,57,10,179,252,390,7,4,2,2127308767779,6,2
6,1239,3,80,10,179,252,392,7,4,2,2127308767779,6,2
24,1435,3,57,10,372,253,394,18,11,15,2122146311357,4,3
24,1403,3,57,10,385,253,395,18,11,15,2122146311357,4,3
24,1489,3,80,10,144,253,551,18,11,15,2122146311357,4,3
9,155,3,80,10,158,254,440,14,24,3,2122052768069,11,3
18,1808,3,57,10,144,254,549,12,17,4,2123802727995,12,0
12,660,3,57,10,397,254,624,16,13,14,2129179768024,10,1
16,733,3,80,10,121,255,222,2,14,7,2124397731802,24,0
24,1385,3,80,10,121,257,567,18,11,15,2122146311357,4,3
16,490,3,57,10,179,260,319,2,14,7,2124397731802,24,0
24,1257,3,80,10,144,260,391,18,11,15,2122146311357,4,3
24,1452,3,57,10,179,260,465,18,11,15,2122146311357,4,3
24,804,3,80,10,179,261,242,18,11,15,2122146311357,4,3
16,731,3,80,10,158,263,277,2,14,7,2124397731802,24,0
6,1227,3,80,10,396,264,284,7,4,2,2127308767779,6,2
0,1369,3,57,10,428,264,476,5,3,23,2124593511982,14,0
6,677,3,80,10,138,265,651,7,4,2,2127308767779,6,2
